,geo_accession,Prediction_Result,Actual_in_Top_3,Actual,Top_Predictions,Disease_Name
2146,GSM5328900,Correct,Yes,"LUNG DISEASES, FUNGAL","[(45.65, 'LUNG DISEASES, FUNGAL'), (42.68, 'MYCOSES'), (3.12, 'CONTROL - NASAL POLYP')]",INVASIVE ASPERGILLOSIS
2147,GSM2092985,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TUBERCULOSIS
2148,GSM5328902,Incorrect,Yes,MYCOSES,"[(45.79, 'LUNG DISEASES, FUNGAL'), (38.41, 'MYCOSES'), (5.95, 'SEPSIS')]",INVASIVE ASPERGILLOSIS
2149,GSM5328905,Correct,Yes,CONTROL - BLOOD,"[(99.85, 'CONTROL - BLOOD'), (0.07, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.05, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",INVASIVE ASPERGILLOSIS
2150,GSM5328907,Correct,Yes,CONTROL - BLOOD,"[(99.84, 'CONTROL - BLOOD'), (0.09, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.04, 'CONTROL - MEMORY CD3+CD4+ T CELLS')]",INVASIVE ASPERGILLOSIS
2151,GSM2092986,Correct,Yes,BACTERIAL INFECTIONS,"[(99.71, 'BACTERIAL INFECTIONS'), (0.27, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'MYCOSES')]",TUBERCULOSIS
2152,GSM5341325,Incorrect,Yes,ASTHMA,"[(31.92, 'HYPERSENSITIVITY, IMMEDIATE'), (28.14, 'LUNG DISEASES, OBSTRUCTIVE'), (25.39, 'ASTHMA')]",ASTHMA
2153,GSM5341327,Incorrect,Yes,ASTHMA,"[(32.18, 'LUNG DISEASES, OBSTRUCTIVE'), (30.48, 'HYPERSENSITIVITY, IMMEDIATE'), (22.66, 'ASTHMA')]",ASTHMA
2154,GSM5341327,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(32.18, 'LUNG DISEASES, OBSTRUCTIVE'), (30.48, 'HYPERSENSITIVITY, IMMEDIATE'), (22.66, 'ASTHMA')]",ASTHMA
2155,GSM5341328,Incorrect,Yes,ASTHMA,"[(31.8, 'LUNG DISEASES, OBSTRUCTIVE'), (29.91, 'HYPERSENSITIVITY, IMMEDIATE'), (19.36, 'ASTHMA')]",ASTHMA
2156,GSM5341334,Incorrect,Yes,ASTHMA,"[(32.08, 'HYPERSENSITIVITY, IMMEDIATE'), (24.93, 'LUNG DISEASES, OBSTRUCTIVE'), (24.15, 'ASTHMA')]",ASTHMA
2157,GSM5341334,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(32.08, 'HYPERSENSITIVITY, IMMEDIATE'), (24.93, 'LUNG DISEASES, OBSTRUCTIVE'), (24.15, 'ASTHMA')]",ASTHMA
2158,GSM2092988,Correct,Yes,BACTERIAL INFECTIONS,"[(99.62, 'BACTERIAL INFECTIONS'), (0.36, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'MYCOSES')]",TUBERCULOSIS
2159,GSM5341335,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(32.43, 'LUNG DISEASES, OBSTRUCTIVE'), (27.04, 'HYPERSENSITIVITY, IMMEDIATE'), (19.39, 'ASTHMA')]",ASTHMA
2160,GSM5341345,Incorrect,Yes,ASTHMA,"[(34.6, 'HYPERSENSITIVITY, IMMEDIATE'), (27.4, 'LUNG DISEASES, OBSTRUCTIVE'), (22.86, 'ASTHMA')]",ASTHMA
2161,GSM5341347,Incorrect,Yes,ASTHMA,"[(36.0, 'LUNG DISEASES, OBSTRUCTIVE'), (30.84, 'HYPERSENSITIVITY, IMMEDIATE'), (18.4, 'ASTHMA')]",ASTHMA
2162,GSM5341347,Correct,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(36.0, 'LUNG DISEASES, OBSTRUCTIVE'), (30.84, 'HYPERSENSITIVITY, IMMEDIATE'), (18.4, 'ASTHMA')]",ASTHMA
2163,GSM2092990,Correct,Yes,CONTROL - BLOOD,"[(99.95, 'CONTROL - BLOOD'), (0.04, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TUBERCULOSIS
2164,GSM5341350,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(36.63, 'PNEUMONIA'), (19.65, 'HYPERSENSITIVITY, IMMEDIATE'), (19.28, 'ASTHMA')]",ASTHMA
2165,GSM5341351,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(26.37, 'PNEUMONIA'), (24.83, 'LUNG DISEASES, OBSTRUCTIVE'), (22.2, 'HYPERSENSITIVITY, IMMEDIATE')]",ASTHMA
2166,GSM5341352,Incorrect,Yes,"HYPERSENSITIVITY, IMMEDIATE","[(29.53, 'LUNG DISEASES, OBSTRUCTIVE'), (29.41, 'HYPERSENSITIVITY, IMMEDIATE'), (22.07, 'ASTHMA')]",ASTHMA
2167,GSM5341359,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.72, 'HYPERSENSITIVITY, IMMEDIATE'), (33.84, 'LUNG DISEASES, OBSTRUCTIVE'), (18.84, 'ASTHMA')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2168,GSM5348691,Correct,Yes,CONTROL - BLOOD,"[(99.95, 'CONTROL - BLOOD'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",SYSTEMIC LUPUS ERYTHEMATOSUS
2169,GSM5351087,Correct,Yes,CONTROL - BLOOD,"[(99.91, 'CONTROL - BLOOD'), (0.08, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.0, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SYSTEMIC LUPUS ERYTHEMATOSUS
2170,GSM2092993,Correct,Yes,CONTROL - BLOOD,"[(99.92, 'CONTROL - BLOOD'), (0.04, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TUBERCULOSIS
2171,GSM5351089,Correct,Yes,CONTROL - BLOOD,"[(99.89, 'CONTROL - BLOOD'), (0.11, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.0, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SYSTEMIC LUPUS ERYTHEMATOSUS
2172,GSM2092994,Correct,Yes,CONTROL - BLOOD,"[(99.95, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TUBERCULOSIS
2173,GSM5360787,Correct,Yes,CONTROL - BLOOD,"[(99.9, 'CONTROL - BLOOD'), (0.05, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2174,GSM5360810,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",CANDIDEMIA
2175,GSM5360836,Correct,Yes,CONTROL - BLOOD,"[(99.92, 'CONTROL - BLOOD'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2176,GSM5360890,Correct,Yes,CONTROL - BLOOD,"[(99.96, 'CONTROL - BLOOD'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",CANDIDEMIA
2177,GSM5360896,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2178,GSM5361010,Correct,Yes,CONTROL - BLOOD,"[(99.87, 'CONTROL - BLOOD'), (0.07, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.04, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",CANDIDEMIA
2179,GSM5361012,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.04, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",CANDIDEMIA
2180,GSM5361014,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2181,GSM5361015,Correct,Yes,CONTROL - BLOOD,"[(99.88, 'CONTROL - BLOOD'), (0.06, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2182,GSM5361019,Correct,Yes,CONTROL - BLOOD,"[(99.92, 'CONTROL - BLOOD'), (0.04, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2183,GSM5361021,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2184,GSM5361022,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.01, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",CANDIDEMIA
2185,GSM5361024,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.04, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",CANDIDEMIA
2186,GSM5444532,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",LEPROSY
2187,GSM2092997,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TUBERCULOSIS
2188,GSM5462448,Correct,Yes,CONTROL - LUNG,"[(99.9, 'CONTROL - LUNG'), (0.09, 'LUNG DISEASES, INTERSTITIAL'), (0.01, 'CONTROL - FIBROBLASTS')]",IDIOPATHIC PULMONARY FIBROSIS
2189,GSM5530805,Correct,Yes,SEPSIS,"[(98.99, 'SEPSIS'), (0.79, 'SHOCK, SEPTIC'), (0.1, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2190,GSM5530810,Correct,Yes,SEPSIS,"[(99.33, 'SEPSIS'), (0.53, 'SHOCK, SEPTIC'), (0.07, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2191,GSM2092999,Correct,Yes,BACTERIAL INFECTIONS,"[(99.71, 'BACTERIAL INFECTIONS'), (0.27, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TUBERCULOSIS
2192,GSM5530811,Correct,Yes,SEPSIS,"[(98.95, 'SEPSIS'), (0.9, 'SHOCK, SEPTIC'), (0.05, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2193,GSM5530814,Correct,Yes,SEPSIS,"[(98.3, 'SEPSIS'), (1.33, 'SHOCK, SEPTIC'), (0.19, 'LUNG DISEASES')]",SEPSIS
2194,GSM5530815,Correct,Yes,SEPSIS,"[(99.57, 'SEPSIS'), (0.26, 'SHOCK, SEPTIC'), (0.1, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2195,GSM5530819,Correct,Yes,SEPSIS,"[(97.32, 'SEPSIS'), (1.97, 'SHOCK, SEPTIC'), (0.42, 'LUNG DISEASES')]",SEPSIS
2196,GSM5530827,Correct,Yes,SEPSIS,"[(99.11, 'SEPSIS'), (0.73, 'SHOCK, SEPTIC'), (0.07, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2197,GSM5530831,Correct,Yes,SEPSIS,"[(99.55, 'SEPSIS'), (0.3, 'SHOCK, SEPTIC'), (0.1, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2198,GSM5530832,Correct,Yes,SEPSIS,"[(99.38, 'SEPSIS'), (0.48, 'SHOCK, SEPTIC'), (0.05, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2199,GSM5530836,Correct,Yes,SEPSIS,"[(99.41, 'SEPSIS'), (0.46, 'SHOCK, SEPTIC'), (0.06, 'CONTROL - WHITE BLOOD CELLS')]",SEPSIS
2200,GSM5530840,Correct,Yes,CONTROL - BLOOD,"[(99.57, 'CONTROL - BLOOD'), (0.29, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.11, 'CONTROL - MEMORY CD3+CD4+ T CELLS')]",SEPSIS
2201,GSM5530841,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SEPSIS
2202,GSM5530842,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",SEPSIS
2203,GSM5530848,Correct,Yes,CONTROL - BLOOD,"[(99.81, 'CONTROL - BLOOD'), (0.12, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - MEMORY CD3+CD4+ T CELLS')]",SEPSIS
2204,GSM5530850,Correct,Yes,CONTROL - BLOOD,"[(99.72, 'CONTROL - BLOOD'), (0.16, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.06, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",SEPSIS
2205,GSM2093003,Correct,Yes,CONTROL - BLOOD,"[(99.95, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TUBERCULOSIS
2206,GSM5530853,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.06, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SEPSIS
2207,GSM5530858,Correct,Yes,CONTROL - BLOOD,"[(99.92, 'CONTROL - BLOOD'), (0.04, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",SEPSIS
2208,GSM5530859,Correct,Yes,CONTROL - BLOOD,"[(99.91, 'CONTROL - BLOOD'), (0.07, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SEPSIS
2209,GSM5530860,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SEPSIS
2210,GSM5530863,Correct,Yes,CONTROL - BLOOD,"[(99.85, 'CONTROL - BLOOD'), (0.07, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.05, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",SEPSIS
2211,GSM5530869,Correct,Yes,CONTROL - BLOOD,"[(99.85, 'CONTROL - BLOOD'), (0.07, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.05, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",SEPSIS
2212,GSM5530871,Correct,Yes,CONTROL - BLOOD,"[(99.97, 'CONTROL - BLOOD'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SEPSIS
2213,GSM5530872,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",SEPSIS
2214,GSM5530873,Correct,Yes,CONTROL - BLOOD,"[(99.95, 'CONTROL - BLOOD'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",SEPSIS
2215,GSM5537654,Correct,Yes,CONTROL - PLASMA,"[(99.98, 'CONTROL - PLASMA'), (0.01, 'SEPSIS'), (0.0, 'PNEUMONIA')]",MONOCLONAL GAMMOPATHY OF UNDETERMINED SIGNIFICANCE
2216,GSM5537662,Correct,Yes,CONTROL - PLASMA,"[(99.97, 'CONTROL - PLASMA'), (0.01, 'SEPSIS'), (0.01, 'CONTROL - WHITE BLOOD CELLS')]",MONOCLONAL GAMMOPATHY OF UNDETERMINED SIGNIFICANCE
2217,GSM2093006,Correct,Yes,BACTERIAL INFECTIONS,"[(99.59, 'BACTERIAL INFECTIONS'), (0.39, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'MYCOSES')]",TUBERCULOSIS
2218,GSM5537671,Correct,Yes,CONTROL - PLASMA,"[(99.98, 'CONTROL - PLASMA'), (0.01, 'SEPSIS'), (0.0, 'RNA VIRUS INFECTIONS')]",MONOCLONAL GAMMOPATHY OF UNDETERMINED SIGNIFICANCE
2219,GSM5537676,Correct,Yes,CONTROL - PLASMA,"[(99.97, 'CONTROL - PLASMA'), (0.01, 'SEPSIS'), (0.01, 'PNEUMONIA')]",MONOCLONAL GAMMOPATHY OF UNDETERMINED SIGNIFICANCE
2220,GSM5537677,Correct,Yes,CONTROL - PLASMA,"[(99.95, 'CONTROL - PLASMA'), (0.02, 'SEPSIS'), (0.01, 'PNEUMONIA')]",MONOCLONAL GAMMOPATHY OF UNDETERMINED SIGNIFICANCE
2221,GSM5537712,Correct,Yes,CONTROL - PLASMA,"[(99.92, 'CONTROL - PLASMA'), (0.04, 'PNEUMONIA'), (0.01, 'SEPSIS')]",MULTIPLE MYELOMA
2222,GSM5537715,Correct,Yes,CONTROL - PLASMA,"[(99.98, 'CONTROL - PLASMA'), (0.01, 'PNEUMONIA'), (0.0, 'CONTROL - WHITE BLOOD CELLS')]",MULTIPLE MYELOMA
2223,GSM5537718,Correct,Yes,CONTROL - PLASMA,"[(99.98, 'CONTROL - PLASMA'), (0.01, 'PNEUMONIA'), (0.0, 'CONTROL - WHITE BLOOD CELLS')]",MULTIPLE MYELOMA
2224,GSM5537720,Correct,Yes,CONTROL - PLASMA,"[(99.97, 'CONTROL - PLASMA'), (0.01, 'CONTROL - NASAL POLYP'), (0.01, 'RNA VIRUS INFECTIONS')]",MULTIPLE MYELOMA
2225,GSM5550054,Correct,Yes,CONTROL - BLOOD,"[(99.94, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",RELAPSING-REMITTING MULTIPLE SCLEROSIS
2226,GSM5550057,Correct,Yes,CONTROL - BLOOD,"[(99.9, 'CONTROL - BLOOD'), (0.05, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",RELAPSING-REMITTING MULTIPLE SCLEROSIS
2227,GSM5575201,Correct,Yes,CONTROL - CD206+ CD45+ MACROPHAGES,"[(93.06, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (4.05, 'LUNG NEOPLASMS'), (2.43, 'BACTERIAL INFECTIONS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2228,GSM5575206,Correct,Yes,CONTROL - BLOOD,"[(99.95, 'CONTROL - BLOOD'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2229,GSM5575208,Correct,Yes,CONTROL - CD206+ CD45+ MACROPHAGES,"[(93.21, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (5.02, 'CONTROL - BLOOD'), (0.97, 'LUNG NEOPLASMS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2230,GSM5575210,Correct,Yes,CONTROL - CD206+ CD45+ MACROPHAGES,"[(95.2, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (2.22, 'LUNG NEOPLASMS'), (1.77, 'BACTERIAL INFECTIONS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2231,GSM2093010,Correct,Yes,CONTROL - BLOOD,"[(99.84, 'CONTROL - BLOOD'), (0.09, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.04, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TUBERCULOSIS
2232,GSM5575213,Correct,Yes,CONTROL - CD206+ CD45+ MACROPHAGES,"[(95.82, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (1.72, 'BACTERIAL INFECTIONS'), (1.66, 'LUNG NEOPLASMS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2233,GSM5575216,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(33.28, 'HYPERSENSITIVITY, IMMEDIATE'), (31.92, 'LUNG DISEASES, OBSTRUCTIVE'), (20.3, 'ASTHMA')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2234,GSM5575218,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2235,GSM5575221,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(35.56, 'HYPERSENSITIVITY, IMMEDIATE'), (31.87, 'LUNG DISEASES, OBSTRUCTIVE'), (19.66, 'ASTHMA')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2236,GSM5575224,Incorrect,Yes,"LUNG DISEASES, OBSTRUCTIVE","[(29.17, 'HYPERSENSITIVITY, IMMEDIATE'), (25.55, 'LUNG DISEASES, OBSTRUCTIVE'), (22.39, 'ASTHMA')]",CHRONIC OBSTRUCTIVE PULMONARY DISEASE
2237,GSM5576767,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2238,GSM2093012,Correct,Yes,CONTROL - BLOOD,"[(99.92, 'CONTROL - BLOOD'), (0.04, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TUBERCULOSIS
2239,GSM5576770,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2240,GSM5576776,Correct,Yes,CONTROL - BLOOD,"[(99.79, 'CONTROL - BLOOD'), (0.1, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.07, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2241,GSM5576778,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.04, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.01, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2242,GSM5576779,Correct,Yes,CONTROL - BLOOD,"[(99.96, 'CONTROL - BLOOD'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TYPE 2 DIABETES
2243,GSM5576784,Correct,Yes,CONTROL - BLOOD,"[(99.96, 'CONTROL - BLOOD'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2244,GSM5576785,Correct,Yes,CONTROL - BLOOD,"[(99.92, 'CONTROL - BLOOD'), (0.04, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2245,GSM5576792,Correct,Yes,CONTROL - BLOOD,"[(99.89, 'CONTROL - BLOOD'), (0.06, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2246,GSM5576793,Correct,Yes,CONTROL - BLOOD,"[(99.63, 'CONTROL - BLOOD'), (0.16, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.08, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TYPE 2 DIABETES
2247,GSM5576796,Correct,Yes,CONTROL - BLOOD,"[(99.78, 'CONTROL - BLOOD'), (0.11, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.04, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2248,GSM5576800,Correct,Yes,CONTROL - BLOOD,"[(99.47, 'CONTROL - BLOOD'), (0.22, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.17, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2249,GSM5576804,Correct,Yes,CONTROL - BLOOD,"[(99.95, 'CONTROL - BLOOD'), (0.02, 'CONTROL - MEMORY CD3+CD8+ T CELLS'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2250,GSM5576807,Correct,Yes,CONTROL - BLOOD,"[(99.85, 'CONTROL - BLOOD'), (0.08, 'BACTERIAL INFECTIONS'), (0.06, 'CONTROL - CD206+ CD45+ MACROPHAGES')]",TYPE 2 DIABETES
2251,GSM5576812,Correct,Yes,CONTROL - BLOOD,"[(99.92, 'CONTROL - BLOOD'), (0.06, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TYPE 2 DIABETES
2252,GSM5576814,Correct,Yes,CONTROL - BLOOD,"[(99.93, 'CONTROL - BLOOD'), (0.03, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.03, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TYPE 2 DIABETES
2253,GSM5576820,Correct,Yes,CONTROL - BLOOD,"[(99.97, 'CONTROL - BLOOD'), (0.02, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.01, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TYPE 2 DIABETES
2254,GSM5576821,Correct,Yes,CONTROL - BLOOD,"[(99.82, 'CONTROL - BLOOD'), (0.07, 'CONTROL - CD206+ CD45+ MACROPHAGES'), (0.06, 'CONTROL - MEMORY CD3+CD8+ T CELLS')]",TYPE 2 DIABETES
